3.9171014908 0.0176402284 0.0138197130 0.0027066609 0.2165328732 0.0848181241 0.6644824004
4.1026581058 0.0150810817 0.0123745044 0.0025384180 0.2030734436 0.0833140910 0.6836184612
4.2970047043 0.0128681445 0.0110588955 0.0023760063 0.1900805040 0.0816776820 0.7019387676
4.5005576757 0.0109598749 0.0098651098 0.0022199248 0.1775939825 0.0799271961 0.7194339119
4.7137531341 0.0093186004 0.0087851163 0.0020705435 0.1656434786 0.0780802466 0.7361020146
4.9370478528 0.0079103990 0.0078108037 0.0019281156 0.1542492460 0.0761535909 0.7519478448
5.1709202429 0.0067049231 0.0069341245 0.0017927902 0.1434232186 0.0741630024 0.7669819412
5.4158713781 0.0056751830 0.0061472122 0.0016646255 0.1331700423 0.0721231821 0.7812197549
5.6724260685 0.0047973055 0.0054424722 0.0015436011 0.1234880846 0.0700477030 0.7946808335
5.9411339850 0.0040502791 0.0048126502 0.0014296300 0.1143703979 0.0679489858 0.8073880571
6.2225708367 0.0034156948 0.0042508805 0.0013225703 0.1058056211 0.0658382972 0.8193669362
6.5173396049 0.0028774915 0.0037507179 0.0012222351 0.0977788091 0.0637257705 0.8306449759
6.8260718343 0.0024217106 0.0033061542 0.0011284023 0.0902721831 0.0616204407 0.8412511091
7.1494289866 0.0020362634 0.0029116241 0.0010408225 0.0832658001 0.0595302925 0.8512151974
7.4881038576 0.0017107146 0.0025620018 0.0009592268 0.0767381413 0.0574623172 0.8605675983
7.8428220613 0.0014360833 0.0022525892 0.0008833328 0.0706666237 0.0554225755 0.8693387956
8.2143435849 0.0012046612 0.0019791002 0.0008128505 0.0650280369 0.0534162638 0.8775590874
8.6034644167 0.0010098493 0.0017376405 0.0007474864 0.0597989133 0.0514477823 0.8852583282
9.0110182517 0.0008460111 0.0015246844 0.0006869479 0.0549558347 0.0495208030 0.8924657189
9.4378782778 0.0007083428 0.0013370506 0.0006309461 0.0504756842 0.0476383364 0.8992096399
9.8849590466 0.0005927579 0.0011718776 0.0005791981 0.0463358479 0.0458027959 0.9055175226
10.3532184330 0.0004957869 0.0010265980 0.0005314297 0.0425143733 0.0440160593 0.9114157529
10.8436596869 0.0004144885 0.0008989145 0.0004873761 0.0389900902 0.0422795269 0.9169296037
11.3573335834 0.0003463735 0.0007867758 0.0004467837 0.0357426992 0.0405941758 0.9220831921
11.8953406737 0.0002893378 0.0006883542 0.0004094104 0.0327528324 0.0389606099 0.9268994553
12.4588336430 0.0002416055 0.0006020245 0.0003750261 0.0300020915 0.0373791068 0.9314001456
13.0490197801 0.0002016793 0.0005263435 0.0003434133 0.0274730672 0.0358496597 0.9356058370
13.6671635646 0.0001682983 0.0004600322 0.0003143668 0.0251493416 0.0343720166 0.9395359445
14.3145893752 0.0001404017 0.0004019584 0.0002876935 0.0230154800 0.0329457146 0.9432087518
14.9926843279 0.0001170976 0.0003511214 0.0002632126 0.0210570110 0.0315701120 0.9466414453
15.7029012473 0.0000976372 0.0003066376 0.0002407550 0.0192604000 0.0302444160 0.9498501542
16.4467617799 0.0000813922 0.0002677277 0.0002201627 0.0176130162 0.0289677082 0.9528499929
17.2258596540 0.0000678356 0.0002337053 0.0002012887 0.0161030959 0.0277389671 0.9556551074
18.0418640939 0.0000565257 0.0002039659 0.0001839963 0.0147197026 0.0265570874 0.9582787221
18.8965233969 0.0000470929 0.0001779783 0.0001681586 0.0134526852 0.0254208980 0.9607331871
19.7916686785 0.0000392275 0.0001552754 0.0001536579 0.0122926356 0.0243291771 0.9630300264
20.7292177960 0.0000326706 0.0001354471 0.0001403856 0.0112308463 0.0232806658 0.9651799847
21.7111794569 0.0000272057 0.0001181335 0.0001282408 0.0102592674 0.0222740795 0.9671930732
22.7396575236 0.0000226518 0.0001030190 0.0001171308 0.0093704657 0.0213081181 0.9690786146
